,title,book_id,author,publisher,price,review_cnt,review_score,pub_year,country,weighted_vote
240,제2회 한국과학문학상 수상작품집,131449200,김초엽,허블,"10,800",27.0,4.0, 2018년 3월,한국,3.936425
241,몫,165527224,최은영,미메시스,"7,020",29.0,4.5, 2018년 9월,한국,4.423996666666667
242,2022 신춘문예당선 소설집,288530154,이언주,한국소설가협회,"16,200",1.0,2.0, 2022년 1월,한국,2.10995
243,은의 세계,286617264,위수정,문학동네,"13,050",3.0,5.0, 2022년 1월,한국,4.304975
244,당신 옆을 스쳐간 그 소녀의 이름은,286684493,최진영,한겨레출판,"12,420",5.0,5.0, 2022년 1월,한국,4.53665
245,일의 기쁨과 슬픔,284991508,장류진,창비,"13,050",26.0,4.5, 2021년 12월,한국,4.415551851851852
246,우리들의 행복한 시간,90023663,공지영,해냄,"15,120",8.0,4.5, 2016년 8월,한국,4.246655555555556
247,여성작가SF단편모음집,139325522,파출리,온우주,"13,500",5.0,4.5, 2018년 3월,한국,4.119983333333334
248,풀이 눕는다,115480668,김사과,문학동네,"11,700",3.0,4.0, 2017년 8월,한국,3.5549749999999998
249,일 퍼센트,275428529,김태호,사계절,"8,100",11.0,5.0, 2021년 7월,한국,4.768325
250,내가 죽기 일주일 전,137394416,서은채,황금가지,"10,800",21.0,4.5, 2018년 3월,한국,4.396359090909091
251,당신의 간을 배달하기 위하여,289747303,박애진,사계절,"13,500",19.0,5.0, 2022년 3월,한국,4.860995
252,네메시스,292682228,한수옥,북오션,"13,500",9.0,5.0, 2022년 5월,한국,4.72199
253,누군가 이름을 부른다면,124869924,김보현,은행나무,"12,600",29.0,5.0, 2017년 12월,한국,4.90733
254,고양이달 1,262948422,박영주,아띠봄,"29,700",28.0,5.0, 2021년 3월,한국,4.904134482758621
255,야운하시곡,267266396,하지은,황금가지,"12,420",18.0,4.5, 2021년 3월,한국,4.379994736842105
256,겨울에 대한 감각,291805047,민병훈,자음과모음,"10,800",11.0,5.0, 2022년 4월,한국,4.768325
257,세상의 B급 인생들에게,293959665,조현구,책의영도,"9,000",0.0,0.0, 2022년 4월,한국,2.2199
258,아리랑 세트 - 전12권,253268519,조정래,해냄,"189,000",1.0,5.0, 2020년 10월,한국,3.60995
259,열세 개의 바다 : 바리,280385454,정은경,뜰book,"12,600",10.0,5.0, 2021년 10월,한국,4.747263636363636
260,죽음의 꽃,292685206,이동건,델피노,"12,600",18.0,5.0, 2022년 5월,한국,4.8536789473684205
261,감귤마켓 셜록,292316976,박희종,메이드인,"11,700",15.0,5.0, 2022년 4월,한국,4.82624375
262,들개,40056563,이외수,해냄,"13,050",1.0,4.0, 2014년 4월,한국,3.10995
263,2020 제11회 젊은작가상 수상작품집,248169469,강화길,문학동네,"11,700",26.0,4.0, 2020년 8월,한국,3.93407037037037
264,달콤한 나의 도시,673906,정이현,문학과지성사,"10,800",351.0,4.0, 2006년 7월,한국,3.994942897727273
265,상아의 문으로,283838333,구병모,문학과지성사,"12,600",24.0,4.5, 2021년 11월,한국,4.408796000000001
266,일곱 해의 마지막,242925601,김연수,문학동네,"12,150",64.0,4.5, 2020년 7월,한국,4.464921538461539
267,계속해보겠습니다,47952241,황정은,창비,"12,150",196.0,4.5, 2014년 11월,한국,4.4884258883248735
268,흑산,13426352,김훈,학고재,"12,420",195.0,4.5, 2011년 10월,한국,4.488366836734694
269,타인의 집,274046530,손원평,창비,"12,600",23.0,4.5, 2021년 6월,한국,4.404995833333333
270,복자에게,249770777,김금희,문학동네,"12,600",71.0,4.0, 2020년 9월,한국,3.975276388888889
271,너를 닮은 사람,279705519,정소현,문학과지성사,"12,600",13.0,4.5, 2021년 10월,한국,4.337135714285715
272,마음의 부력,261799831,이승우,문학사상사,"13,950",14.0,3.5, 2021년 1월,한국,3.41466
273,사랑이 한 일,255002163,이승우,문학동네,"12,600",25.0,4.5, 2020년 11월,한국,4.412303846153846
274,단순한 진심,197115168,조해진,민음사,"11,700",50.0,4.5, 2019년 7월,한국,4.455292156862744
275,나목,14944477,박완서,세계사,"12,600",25.0,4.5, 2012년 1월,한국,4.412303846153846
276,호수의 일,287729746,이현,창비,"12,600",141.0,5.0, 2022년 1월,한국,4.980421830985915
277,네 번의 노크,281978376,케이시,인플루엔셜(주),"12,420",44.0,4.5, 2021년 10월,한국,4.4493311111111105
278,룬의 아이들 - 윈터러 세트 - 전7권,195219761,전민희,엘릭시르,"91,800",59.0,5.0, 2019년 6월,한국,4.953664999999999
279,다윈 영의 악의 기원,92749186,박지리,사계절,"18,000",38.0,5.0, 2016년 9월,한국,4.928715384615384
280,날개,557255,이상,문학과지성사,"10,800",16.0,4.5, 2005년 4월,한국,4.365876470588235
281,우리는 이 별을 떠나기로 했어,265649931,천선란,허블,"11,700",39.0,4.5, 2021년 3월,한국,4.442997500000001
282,내일의 연인들,253989088,정영수,문학동네,"12,150",20.0,4.5, 2020년 10월,한국,4.391423809523809
283,곁에 있다는 것,259678509,김중미,창비,"12,600",27.0,5.0, 2021년 3월,한국,4.900710714285714
284,알려지지 않은 예술가의 눈물과 자이툰 파스타,166365615,박상영,문학동네,"12,150",88.0,4.0, 2018년 9월,한국,3.9799988764044945
285,파씨의 입문,14758147,황정은,창비,"11,700",63.0,4.0, 2012년 1월,한국,3.9721859375
286,나목.도둑맞은 가난,592849,박완서,민음사,"9,900",18.0,4.5, 2005년 10월,한국,4.379994736842105
287,산 자들,195775607,장강명,민음사,"12,600",72.0,4.5, 2019년 6월,한국,4.468765753424657
288,사랑의 생애,103635484,이승우,위즈덤하우스,"12,150",58.0,4.0, 2017년 3월,한국,3.9698288135593223
289,노란집,30707670,박완서,열림원,"11,700",92.0,4.5, 2013년 8월,한국,4.475482795698924
290,"나혜석, 글 쓰는 여자의 탄생",136533171,나혜석,민음사,"10,800",18.0,4.5, 2018년 3월,한국,4.379994736842105
291,진화 신화,289034480,김보영,에디토리얼,"10,800",46.0,5.0, 2022년 3월,한국,4.940848936170212
292,소설가 구보씨의 일일,556483,박태원,문학과지성사,"9,900",21.0,4.5, 2005년 4월,한국,4.396359090909091
293,이제야 언니에게,198322728,최진영,창비,"12,600",136.0,5.0, 2019년 9월,한국,4.979707299270073
294,소설 보다 : 여름 2020,243188368,강화길,문학과지성사,"3,150",14.0,4.5, 2020년 6월,한국,4.347993333333333
295,시소 첫번째,286223550,김리윤,자음과모음,"12,420",36.0,4.5, 2022년 1월,한국,4.438375675675676
296,일주일,278969576,최진영,자음과모음,"10,800",26.0,5.0, 2021년 9월,한국,4.897033333333334
297,완벽한 생애,279426778,조해진,창비,"12,600",20.0,4.5, 2021년 9월,한국,4.391423809523809
298,0%를 향하여,279028232,서이제,문학과지성사,"12,600",6.0,4.5, 2021년 9월,한국,4.174271428571428
299,"오, 사랑",248640959,조우리,사계절,"10,800",35.0,4.5, 2020년 8월,한국,4.436663888888889
300,팬데믹 : 여섯 개의 세계,252103654,김초엽,문학과지성사,"11,700",35.0,4.0, 2020년 9월,한국,3.950552777777778
301,수난이대 「하근찬」,18244490,하근찬,사피엔스21,"7,200",0.0,0.0, 2012년 7월,한국,2.2199
302,내가 말하고 있잖아,243989829,정용준,민음사,"11,700",41.0,4.5, 2020년 6월,한국,4.445711904761904
303,밸런스 게임,265673070,김동식,요다,"11,700",4.0,4.5, 2021년 3월,한국,4.04398
304,홀,80773184,편혜영,문학과지성사,"11,700",120.0,4.0, 2016년 3월,한국,3.985288429752066
305,뉴서울파크 젤리장수 대학살,195392998,조예은,안전가옥,"13,500",30.0,4.0, 2019년 6월,한국,3.942577419354839
306,"친애하고, 친애하는",184661515,백수린,현대문학,"10,080",47.0,4.5, 2019년 2월,한국,4.452497916666666
307,나의 할머니에게,239375881,윤성희,다산책방,"13,320",72.0,4.5, 2020년 5월,한국,4.468765753424657
308,너도 하늘말나리야,278129107,이금이,밤티,"11,250",34.0,4.5, 2021년 9월,한국,4.434854285714286
309,"[USB] 100인의 배우, 우리 문학을 읽다",142321307,나혜석,커뮤니케이션북스,"70,000",76.0,4.5, 2018년 5월,한국,4.470388311688312
310,불펜의 시간,275468221,김유원,한겨레출판,"12,420",31.0,4.5, 2021년 7월,한국,4.428746875
311,플라멩코 추는 남자,279731876,허태연,다산북스,"12,600",78.0,4.5, 2021년 9월,한국,4.471137974683545
312,겨울방학,213543424,최진영,민음사,"11,700",17.0,4.5, 2019년 10월,한국,4.373327777777778
313,희망,244151572,양귀자,쓰다,"17,820",5.0,5.0, 2020년 6월,한국,4.53665
314,기괴한 레스토랑 1,279428843,김민정,팩토리나인,"12,600",94.0,5.0, 2021년 9월,한국,4.970735789473684
315,백 오피스,287835796,최유안,민음사,"12,600",6.0,4.5, 2022년 1월,한국,4.174271428571428
316,다른 세계에서도,263262778,이현석,자음과모음,"12,420",44.0,5.0, 2021년 2월,한국,4.938219999999999
317,귀신이 오는 밤,287627626,배명은,구픽,"13,320",9.0,4.5, 2022년 2월,한국,4.27199
318,유년의 뜰,125487624,오정희,문학과지성사,"11,700",33.0,4.5, 2017년 12월,한국,4.432938235294118
319,아홉수 가위,281635989,범유진,안전가옥,"9,000",4.0,5.0, 2021년 10월,한국,4.44398
320,감정을 할인가에 판매합니다,290647933,신조하,네오픽션,"12,600",26.0,5.0, 2022년 3월,한국,4.897033333333334
321,산책하기 좋은 날,289812716,오한기,현대문학,"11,700",10.0,4.5, 2022년 2월,한국,4.292718181818182
322,퀴즈쇼,6420805,김영하,문학동네,"11,700",52.0,4.0, 2010년 2월,한국,3.96641320754717
323,위험한 장난감,291888788,박상민,몽실북스,"14,400",52.0,5.0, 2022년 4월,한국,4.947545283018868
324,북해에서,282120772,우다영,현대문학,"11,700",5.0,4.5, 2021년 10월,한국,4.119983333333334
325,타워,233986715,배명훈,문학과지성사,"11,700",17.0,4.5, 2020년 2월,한국,4.373327777777778
326,토지 8,18901149,박경리,마로니에북스,"12,150",13.0,4.5, 2012년 8월,한국,4.337135714285715
327,해설과 함께 읽는 빈처 / 벙어리 삼룡이 외,174114628,전도현,서연비람,"10,800",0.0,0.0, 2018년 11월,한국,2.2199
328,인간 문제,672413,강경애,문학과지성사,"9,450",11.0,4.5, 2006년 7월,한국,4.309991666666667
329,어떤 작위의 세계,13020790,정영문,문학과지성사,"9,900",25.0,4.5, 2011년 9월,한국,4.412303846153846
330,살인자의 정석,186011066,김동식,요다,"11,700",4.0,3.5, 2019년 3월,한국,3.2439800000000005
331,얼음 속의 엄마를 떠나보내다,283108294,남유하,고블,"10,080",28.0,5.0, 2021년 12월,한국,4.904134482758621
332,위치스 딜리버리,250050177,전삼혜,안전가옥,"9,000",2.0,4.5, 2020년 8월,한국,3.7399666666666667
333,너의 다정한 우주로부터,286205080,이경희,다산책방,"13,500",63.0,5.0, 2022년 1월,한국,4.9565609375
334,복덕방,61722,이태준,범우사,"4,410",5.0,4.0, 1994년 10월,한국,3.703316666666667
335,태백산맥 세트 - 전10권,253267401,조정래,해냄,"157,500",2.0,4.5, 2020년 10월,한국,3.7399666666666667
336,망해버린 이번 생을 애도하며,288264671,정지혜,몽실북스,"13,050",43.0,5.0, 2022년 2월,한국,4.936815909090909
337,파우스터,179157344,김호연,위즈덤하우스,"15,120",58.0,4.5, 2019년 4월,한국,4.461354237288135
338,부주의한 사랑,274560150,배수아,문학동네,"11,250",1.0,4.0, 2021년 6월,한국,3.10995
339,젊은 날의 초상,243410429,이문열,알에이치코리아(RHK),"13,500",1.0,5.0, 2020년 6월,한국,3.60995
340,내가 죽인 남자가 돌아왔다,199659387,황세연,마카롱,"12,420",41.0,4.0, 2019년 7월,한국,3.9576166666666666
341,뒤틀린 집,282708889,전건우,안전가옥,"11,700",23.0,5.0, 2021년 11월,한국,4.8841625
342,2022 올해의 문제소설,290092510,한국현대소설학회,푸른사상,"15,750",1.0,5.0, 2022년 2월,한국,3.60995
343,죽이고 싶은 아이,280981185,이꽃님,우리학교,"12,600",10.0,5.0, 2021년 10월,한국,4.747263636363636
344,사물들,289825508,박서련,아침달,"11,700",3.0,4.5, 2022년 3월,한국,3.9299749999999998
345,사랑손님과 어머니,18781936,주요섭,문학과지성사,"8,550",5.0,4.0, 2012년 8월,한국,3.703316666666667
346,너와 나만의 시간 / 내일,31262,황순원,문학과지성사,"9,900",3.0,5.0, 1991년 4월,한국,4.304975
347,책섬,37911962,김한민,워크룸프레스(Workroom),"10,800",14.0,4.0, 2014년 2월,한국,3.881326666666667
348,적어도 두 번,246519260,김멜라,자음과모음,"11,700",30.0,4.5, 2020년 7월,한국,4.426448387096775
349,The 짧은 소설 3 : 괴담,246284988,김희선,민음사,"11,700",7.0,4.0, 2020년 7월,한국,3.7774875
350,가시고기 우리 아빠,289270140,조창인,산지,"15,300",8.0,5.0, 2022년 2월,한국,4.6911000000000005
351,불온한 파랑,258538920,정이담,황금가지,"12,420",14.0,4.5, 2020년 12월,한국,4.347993333333333
352,근대여성작가선,270770450,김명순,문학과지성사,"11,700",1.0,3.0, 2021년 4월,한국,2.60995
353,살변의 창,292048406,박성신,북오션,"13,500",7.0,5.0, 2022년 4월,한국,4.6524875
354,탐정도 보험이 되나요?,290837132,한켠,황금가지,"13,500",10.0,5.0, 2022년 3월,한국,4.747263636363636
355,나의 작은 인형 상자,67922367,정유미,컬쳐플랫폼,"13,050",0.0,0.0, 2015년 10월,한국,2.2199
356,박경리 단편선,39254171,박경리,서문당,"4,500",1.0,1.0, 1997년 9월,한국,1.60995
357,교보문고 스토리공모전 단편 수상작품집 2022,291860838,정욱,마카롱,"10,620",5.0,4.5, 2022년 4월,한국,4.119983333333334
358,붉은 기억,290828137,최정원,아프로스미디어,"13,500",17.0,4.5, 2022년 3월,한국,4.373327777777778
359,칼,44298044,이외수,해냄,"13,050",2.0,4.5, 2014년 7월,한국,3.7399666666666667
360,베로니카의 눈물,220791207,권지예,은행나무,"12,600",19.0,4.5, 2019년 12월,한국,4.385994999999999
361,마침표 없는 편지,294231005,이춘해,창해,"13,500",0.0,0.0, 2022년 5월,한국,2.2199
362,메타버스 장르문학상 수상작품집 2 : 행운을 빌어요,294114107,최난영,고즈넉이엔티,"11,250",0.0,0.0, 2022년 5월,한국,2.2199
363,메타버스 장르문학상 수상작품집 1 : 러브 플레이어스,294114012,조혜린,고즈넉이엔티,"11,250",0.0,0.0, 2022년 5월,한국,2.2199
364,꽝수반점,294380058,윤희웅,보민출판사,"12,600",0.0,0.0, 2022년 5월,한국,2.2199
365,포스트 잇,294115040,권소희,도화,"11,700",0.0,0.0, 2022년 4월,한국,2.2199
366,이데온,293015175,고승현,99퍼센트,"14,400",9.0,4.5, 2022년 4월,한국,4.27199
367,엄마를 부탁해,2727875,신경숙,창비,"11,700",1363.0,4.5, 2008년 10월,한국,4.498328372434018
368,오직 두 사람,109495099,김영하,문학동네,"11,700",279.0,4.0, 2017년 5월,한국,3.9936425
369,정글만리 1,27942886,조정래,해냄,"14,850",226.0,4.0, 2013년 7월,한국,3.9921581497797356
370,내 심장을 쏴라,211924202,정유정,은행나무,"10,800",291.0,4.5, 2009년 5월,한국,4.492191438356164
371,죽은 왕녀를 위한 파반느,4259824,박민규,예담,"11,520",380.0,4.5, 2009년 7월,한국,4.494015485564304
372,기나긴 하루,14777792,박완서,문학동네,"10,800",52.0,4.5, 2012년 1월,한국,4.456979245283019
373,2019 제10회 젊은작가상 수상작품집,187789500,박상영,문학동네,"11,700",80.0,4.0, 2019년 4월,한국,3.9780234567901234
374,대불호텔의 유령,277170864,강화길,문학동네,"12,600",83.0,4.0, 2021년 8월,한국,3.9788083333333333
375,바늘과 가죽의 시,260214589,구병모,현대문학,"11,700",26.0,4.5, 2021년 4월,한국,4.415551851851852
376,딸에 대하여,118320946,김혜진,민음사,"11,700",148.0,4.5, 2017년 9월,한국,4.484697315436241
377,프리즘,250448603,손원평,은행나무,"12,150",118.0,4.5, 2020년 9월,한국,4.480839495798319
378,구운몽,398093,김만중,민음사,"7,200",57.0,4.0, 2003년 1월,한국,3.969308620689655
379,카스테라,565870,박민규,문학동네,"10,800",176.0,4.0, 2005년 6월,한국,3.9899429378531077
380,어쩌면 스무 번,266555498,편혜영,문학동네,"12,150",27.0,4.5, 2021년 3월,한국,4.4185678571428575
381,침이 고인다,988304,김애란,문학과지성사,"11,700",171.0,4.5, 2007년 9월,한국,4.486743604651163
382,최선의 삶,62884653,임솔아,문학동네,"9,000",72.0,4.0, 2015년 7월,한국,3.9756150684931506
383,공무도하,4583846,김훈,문학동네,"11,700",171.0,4.0, 2009년 10월,한국,3.989650581395349
384,글자전쟁,63560971,김진명,새움,"12,780",1535.0,5.0, 2015년 8월,한국,4.9981900390625
385,공터에서,100605910,김훈,해냄,"14,400",235.0,3.5, 2017년 2월,한국,3.4945758474576274
386,소설 보다 : 봄 2021,267257334,김멜라,문학과지성사,"3,150",15.0,4.0, 2021년 3월,한국,3.88874375
387,소설 보다 : 겨울 2020,258367466,이미상,문학과지성사,"3,150",10.0,4.0, 2020년 12월,한국,3.838172727272727
388,미스 함무라비,86524025,문유석,문학동네,"12,150",120.0,4.0, 2016년 12월,한국,3.985288429752066
389,모든 것은 영원했다,258918256,정지돈,문학과지성사,"11,700",17.0,4.5, 2020년 12월,한국,4.373327777777778
390,금오신화,3645632,김시습,민음사,"7,200",30.0,4.0, 2009년 4월,한국,3.942577419354839
391,모든 비밀에는 이름이 있다,267222496,서미애,엘릭시르,"12,600",36.0,4.5, 2021년 3월,한국,4.438375675675676
