,title,book_id,author,publisher,price,review_cnt,review_score,pub_year,country
28421,끝없는 세상 3,184462756,켄,문학동네,"14,850",null,null, 2019년 2월,영미
28422,거짓말 규칙,101992288,조디,포레,"19,800",8,5, 2017년 2월,영미
28423,12월 10일,55711817,조지,알에이치코리아(RHK),"11,700",15,4.5, 2015년 4월,영미
28425,라스트 런어웨이,38442642,트레이시,arte(아르테),"12,420",29,4.5, 2014년 3월,영미
28426,노상강도,34467351,에드,피니스아프리카에,"10,620",22,4, 2013년 12월,영미
28427,본 슈프리머시 1,19122596,로버트,문학동네,"12,150",7,5, 2012년 9월,영미
28429,완벽하게 행복한 날,3617372,앤,시공사,"7,200",1,5, 2009년 4월,영미
28430,살인예언자 3,4292462,딘,다산책방,"11,700",4,4, 2008년 11월,영미
28431,창가의 침대,583313,M.,열음사,"9,900",7,4.5, 2005년 9월,영미
28432,사기꾼 로봇,455751,필립,집사재,"8,100",5,4.5, 2004년 1월,영미
28433,독살에의 초대,399741,피터,북하우스,"16,200",9,3.5, 2003년 2월,영미
28436,디어 에드워드,247727798,앤,쌤앤파커스,"13,500",34,4.5, 2020년 8월,영미
28437,점과 선,26651714,노튼,오늘의책,"9,000",6,4.5, 2013년 5월,영미
28438,존 스칼지 3부작 세트 - 전3권,12728006,존,샘터사,"34,650",7,5, 2011년 6월,영미
28439,라이언스 게임,11288218,넬슨,랜덤하우스코리아,"14,220",7,3.5, 2011년 3월,영미
28440,섹스 & 시티,324062,캔디스,아침나라(둥지),"7,200",2,3, 2007년 12월,영미
28441,애거서 크리스티 전집 26,912996,애거사,황금가지,"9,000",6,4, 2007년 4월,영미
28442,전염병 연대기,655885,다니엘,신원문화사,"10,350",1,5, 2006년 5월,영미
28443,제리코의 죽음,570522,콜린,해문출판사,"9,000",8,4.5, 2005년 6월,영미
28444,하트잭 1,542713,퍼트리샤,노블하우스,"7,200",5,4.5, 2005년 2월,영미
28445,세계 속의 길,285310343,V.,민음사,"15,300",1,5, 2021년 12월,영미
28446,60초 소설가,59898183,댄,엑스북스(xbooks),"10,800",2,3.5, 2015년 5월,영미
28447,링월드의 건설자들,49108070,레리,새파란상상(파란미디어),"14,400",3,4.5, 2014년 11월,영미
28448,최후의 인간 1,42970416,메리,아고라,"12,420",8,4, 2014년 7월,영미
28449,하이라이즈,14789559,제임스,문학수첩,"10,800",6,4, 2012년 1월,영미
28451,코로나도,986666,데니스,황금가지,"7,200",16,4, 2007년 9월,영미
28452,레이븐 블랙,926605,앤,영림카디널,"9,000",18,4, 2007년 6월,영미
28453,하트잭 2,542715,퍼트리샤,노블하우스,"7,200",2,4.5, 2005년 2월,영미
28454,기묘한 신부,430574,얼,동서문화동판(동서문화사),"6,120",4,4, 2003년 9월,영미
28455,[세트] 세상의 모든 딸들 1~2 세트 - 전2권,180258182,엘리자베스,홍익,"26,640",15,4.5, 2019년 1월,영미
28456,인형의 집,87688748,M.,북플라자,"13,500",20,4.5, 2016년 8월,영미
28457,데드맨 플라이,2547278,퍼트리샤,랜덤하우스코리아,"11,700",10,4, 2008년 9월,영미
28458,제대로 된 혁명,2455132,데이비드,아우라,"12,600",6,4.5, 2008년 8월,영미
28459,누구나 알 권리가 있다 1,2375243,로렌,문학동네,"8,550",4,4, 2008년 7월,영미
28460,자칼의 날 1,667842,프레데릭,국일미디어(국일출판사),"8,100",6,4, 2006년 7월,영미
28461,오메르타,566983,마리오,늘봄,"8,820",2,3.5, 2005년 6월,영미
28462,세븐 다이얼스 미스터리,278615,애거서,해문출판사,"5,400",9,3.5, 1990년 12월,영미
28464,나우 이즈 굿,20296381,제니,문학동네,"13,050",11,4.5, 2012년 11월,영미
28465,스페셜,4842129,스콧,문학수첩,"10,800",2,4, 2009년 10월,영미
28466,이웃집 소녀,4128343,잭,크롭써클,"10,800",23,4, 2009년 6월,영미
28467,북회귀선,529094,헨리,문학세계사,"8,820",2,4, 2004년 12월,영미
28468,파운데이션 10,426149,아이작,현대정보문화사,"8,100",3,4.5, 2003년 7월,영미
28469,시어니 트윌과 종이 심장,237746767,찰리,이덴슬리벨,"13,950",22,4.5, 2020년 4월,영미
28471,사라진 보석,570515,콜린,해문출판사,"9,000",11,4, 2005년 6월,영미
28474,포도주병 공장 야유회,198322379,베릴,꿈꾼문고,"12,150",6,4.5, 2019년 12월,영미
28475,출구는 없다,216338156,테일러,밝은세상,"13,500",19,4, 2019년 11월,영미
28476,월드 오브 워크래프트 : 아제로스의 여행자 1,113280469,그렉,제우미디어,"8,100",1,4, 2017년 7월,영미
28477,도둑비서들,96235444,카밀,북로그컴퍼니,"11,700",41,4, 2016년 11월,영미
28478,파운데이션을 향하여,32036643,아이작,황금가지,"16,200",15,5, 2013년 10월,영미
28479,시리얼리스트,28045232,데이비드,검은숲,"12,600",26,4, 2013년 6월,영미
28480,밤의 의미,4426058,마이클,랜덤하우스코리아,"13,500",17,4.5, 2009년 8월,영미
28481,인비저블 몬스터,401161,척,책세상,"7,200",5,4, 2003년 2월,영미
28482,로봇과 제국 1,341072,아이작,현대정보문화사,"7,200",3,4.5, 2002년 3월,영미
28483,하우스 오브 드림,248231797,리즈,arte(아르테),"14,400",2,4.5, 2020년 8월,영미
28484,아서 고든 핌의 이야기,112340487,에드거,창비,"10,800",4,4, 2017년 6월,영미
28485,[세트] 별의 계승자 1~5 세트 - 전5권,189971646,제임스,아작,"72,360",3,4.5, 2016년 7월,영미
28487,죽여도 가족,14016929,샬레인,열린책들,"9,720",13,5, 2011년 11월,영미
28488,욕망이라는 이름의 전차,6677789,테네시,종합출판범우,"7,200",3,4.5, 2010년 3월,영미
28489,키라임 파이 살인사건,2768724,조앤,해문출판사,"10,800",6,4, 2008년 11월,영미
28490,야수는 죽어야 한다,404790,니콜라스,동서문화동판(동서문화사),"6,120",9,4, 2003년 1월,영미
28492,사라진 딸,90615545,제인,북플라자,"13,500",14,4, 2016년 8월,영미
28494,줄리언 웰즈의 죄,38795099,토머스,알에이치코리아(RHK),"12,420",24,4.5, 2014년 3월,영미
28495,올림포스 영웅전 2,26144741,릭,서울문화사,"10,800",1,5, 2013년 4월,영미
28496,와일드 파이어,15499465,넬슨,알에이치코리아(RHK),"14,220",7,4, 2012년 2월,영미
28497,워 호스,14429859,마이클,풀빛,"10,800",30,4, 2011년 12월,영미
28498,다니엘서,8272959,E.,문학동네,"12,600",5,4, 2010년 12월,영미
28499,운명의 서 2,900540,브래드,랜덤하우스코리아,"8,100",2,3.5, 2007년 4월,영미
28500,오즈의 마법사 14 : 오즈의 착한 마녀 글린다,937834,라이먼,문학세계사,"9,450",1,4, 2007년 3월,영미
28501,오페라의 유령 2,350006,프레데릭,동방미디어,"7,650",9,3, 2002년 5월,영미
28502,제인 에어 -상,131390,샬럿,범우사,"8,100",15,4.5, 1997년 11월,영미
28503,내가 여기 있나이다 2,195606553,조너선,민음사,"13,500",null,null, 2019년 6월,영미
28504,카피캣,164235424,알렉스,토마토출판사,"13,320",8,3, 2018년 8월,영미
28505,바이오하자드 1,81058784,S.D.,제우미디어,"12,420",2,4.5, 2016년 4월,영미
28506,나이트셰이드,12448511,앤드리아,랜덤하우스코리아,"12,420",6,4.5, 2011년 7월,영미
28510,쌀과 소금의 시대 2,907966,킴,열림원,"13,050",1,3, 2007년 4월,영미
28511,본 컬렉터 1,572454,제프리,노블하우스,"8,100",12,4.5, 2005년 7월,영미
28512,윈터 앤 나이트,503064,S.,영림카디널,"10,800",17,4, 2004년 7월,영미
28513,낯선 승객,447717,퍼트리샤,해문출판사,"9,900",7,3, 2003년 12월,영미
28514,세계 공포 문학 걸작선: 고전편,427293,오노레,황금가지,"9,900",3,3.5, 2003년 8월,영미
28515,[세트] 세븐이브스 1~3 세트 - 전3권,165931400,닐,북레시피,"42,300",1,5, 2018년 5월,영미
28516,데이비드 코퍼필드 2,95731828,찰스,동서문화동판(동서문화사),"10,000",null,null, 2016년 9월,영미
28517,오시리스의 눈,32503928,리처드,엘릭시르,"12,420",15,4, 2013년 10월,영미
28518,월가의 늑대,19596212,조던,열음사,"13,320",7,4, 2012년 9월,영미
28519,일곱 번째 내가 죽던 날,12151028,로렌,북폴리오,"11,520",35,4, 2011년 6월,영미
28521,슈크림 살인사건,7142302,조앤,해문출판사,"10,800",7,3.5, 2010년 6월,영미
28523,카인의 아들 1,574384,퍼트리샤,노블하우스,"7,200",6,4, 2005년 7월,영미
28524,리보위츠를 위한 찬송 1,223600,윌터,시공사,"6,300",3,4.5, 2000년 2월,영미
28526,부탁 하나만 들어줘,118111963,다시,현암사,"13,500",11,2.5, 2017년 9월,영미
28527,폴리팩스 부인과 여덟 개의 여권,111088824,도로시,북로드,"12,420",47,4.5, 2017년 6월,영미
28528,엘더 스크롤 : 영혼의 군주,33584282,그렉,제우미디어,"12,420",4,4, 2013년 11월,영미
28530,곤충 소년 2,623911,제프리,노블하우스,"8,100",2,4.5, 2006년 2월,영미
28531,비밀규칙,620060,리즈,노블마인,"8,550",3,4.5, 2006년 1월,영미
28533,연속 살인사건,450204,존,동서문화동판(동서문화사),"6,120",4,4, 2003년 12월,영미
28534,한푼도 더도말고 덜도말고,323172,제프리,해문출판사,"4,500",12,4, 2001년 12월,영미
28535,자기신뢰 철학 / 영웅이란 무엇인가,243989172,랄프,동서문화동판(동서문화사),"13,500",null,null, 2020년 7월,영미
28536,시간의 틈,85884994,지넷,현대문학,"12,600",16,4, 2016년 6월,영미
28538,잘생긴 개자식,59729834,크리스티나,르누아르,"12,600",34,3.5, 2015년 5월,영미
28539,블러드 오스,12573111,크리스토퍼,북로드,"12,420",28,4, 2011년 7월,영미
28540,거리의 변호사,580073,존,시공사,"12,600",5,4, 2005년 8월,영미
28541,본 컬렉터 2,572456,제프리,노블하우스,"8,100",2,4, 2005년 7월,영미
28542,노래하는 백골,485899,오스틴,동서문화동판(동서문화사),"7,020",5,4, 2004년 5월,영미
28543,어머니의 정원을 찾아서,493508,앨리스,이프(if),"14,400",2,4.5, 2004년 5월,영미
28544,내 눈에 비친 악마,436836,루스,해문출판사,"4,500",2,4.5, 2003년 9월,영미
28546,사라진 소녀들,275619343,팜,잔(도서출판),"14,220",24,5, 2021년 7월,영미
28547,[세트] 크레이지 리치 아시안 1~2 세트 - 전2권,171600237,케빈,열린책들,"24,840",28,4.5, 2018년 11월,영미
28548,조지 R. R. 마틴 걸작선 : 꿈의 노래 1,195190162,조지,은행나무,"14,850",1,5, 2017년 6월,영미
28549,자두 푸딩 살인사건,8377551,조앤,해문출판사,"10,800",9,4, 2010년 12월,영미
28550,섀도우 랜드,8150806,앨리슨,북폴리오,"11,700",36,4, 2010년 11월,영미
28551,곤충 소년 1,623909,제프리,노블하우스,"8,100",9,4.5, 2006년 2월,영미
28552,도버4/절단,404806,조이스,동서문화동판(동서문화사),"7,920",8,4, 2003년 1월,영미
28553,영국 민담 모음집,240281855,조지프,시커뮤니케이션,"18,000",3,4.5, 2020년 4월,영미
28554,굿 라이어,218379864,니컬러스,열린책들,"15,120",7,4, 2019년 11월,영미
28555,끝없는 세상 1,184462481,켄,문학동네,"14,850",1,5, 2019년 2월,영미
28556,순례자 매,177584671,글렌웨이,민음사,"8,820",5,4, 2018년 12월,영미
28557,[세트] 더 포스 1~2 세트 - 전2권,169335861,돈,위즈덤하우스,"23,400",17,4.5, 2018년 9월,영미
28558,비포유다이,86661569,사만다,북플라자,"13,500",28,4.5, 2016년 7월,영미
28559,훌륭한 군인,23374010,포드,문예출판사,"9,000",13,4.5, 2013년 2월,영미
28560,토스트,21759165,나이젤,디자인이음,"11,700",7,3.5, 2012년 12월,영미
28561,어두운 기억 속으로,19663413,엘리자베스,은행나무,"12,600",32,4, 2012년 9월,영미
28562,H.M.S. 서프라이즈 호,12913808,패트릭,황금가지,"13,500",5,4.5, 2011년 8월,영미
28564,애거서 크리스티 전집 57,2182536,애거사,황금가지,"9,000",4,4, 2008년 5월,영미
28566,제인 스프링 다이어리,681013,샤론,노블마인,"8,100",10,3.5, 2006년 8월,영미
28568,내 영혼의 아틀란티스 - 상,232697,스티븐,문학세계사,"7,560",10,4, 2000년 5월,영미
28569,초판본 노예 12년,244322093,솔로몬,더스토리,"12,420",6,5, 2020년 7월,영미
28570,조지 오웰 동물농장 & 1984 원전 완역본 세트 - 전2권,237509139,조지,코너스톤,"9,810",1,5, 2020년 4월,영미
28571,롱 웨이 다운,222649093,제이슨,밝은세상,"13,500",40,4.5, 2019년 12월,영미
28572,심연에서의 탄식 / 영국의 우편 마차,182009278,토머스,워크룸프레스(Workroom),"13,500",null,null, 2019년 2월,영미
28573,[POD] 이상한 나라의 앨리스 : Alice's Adventures in Wonderland,135042638,루이스,부크크(bookk),"8,600",null,null, 2018년 2월,영미
28574,뮤즈,118422148,제시,비채,"13,050",23,4.5, 2017년 9월,영미
28575,조지 R. R. 마틴 걸작선 : 꿈의 노래 2,195191610,조지,은행나무,"14,850",2,5, 2017년 6월,영미
28577,"바틀비 / 베니토 세레노 / 수병, 빌리 버드",54845184,허먼,홍익,"11,520",3,4, 2015년 3월,영미
28578,러브크래프트 전집 5~6 + 클라크 애슈턴 스미스 걸작선 세트 - 전3권,52733049,H.,황금가지,"40,500",7,4, 2015년 1월,영미
28579,라운드 하우스,52282144,루이스,문학동네,"13,950",2,4.5, 2015년 1월,영미
28580,애거서 크리스티 전집 67,27367295,애거사,황금가지,"9,000",3,3.5, 2013년 5월,영미
28581,사일러스 마너,22327960,조지,지만지(지식을만드는지식),"18,000",3,4.5, 2012년 12월,영미
28582,위키드 4,16658347,그레고리,민음사,"12,600",1,3, 2012년 4월,영미
28583,하트의 전쟁,8795754,존,에버리치홀딩스,"14,400",24,5, 2011년 2월,영미
28584,피드 feed,4063031,M.,지양어린이,"9,900",28,4, 2009년 5월,영미
28586,애거서 크리스티 전집 64,2418613,애거사,황금가지,"9,000",3,4.5, 2008년 7월,영미
28588,원더 월드 그린북 레드북 - 전2권,932051,닐,북스피어,"17,640",3,4, 2007년 6월,영미
28589,우주를 떠도는 집 라크라이트,915526,필립,문학수첩 리틀북,"8,100",6,4, 2007년 5월,영미
28591,셜록 홈즈 전집 1 : 공포의 계곡,346676,아서,시간과공간사,"9,000",14,4.5, 2002년 4월,영미
28593,디어존,6374537,니콜라스,문학수첩,"10,800",12,4, 2010년 3월,영미
28594,비포 아담,3417164,잭,궁리,"8,820",6,4, 2009년 3월,영미
28596,카인의 아들 2,574385,퍼트리샤,노블하우스,"7,200",1,5, 2005년 7월,영미
28598,채찍을 쥔 오른손,485905,딕,동서문화동판(동서문화사),"7,020",5,4, 2004년 5월,영미
28599,이문열 세계명작산책 9,448569,나카지마,살림,"8,550",1,5, 2003년 12월,영미
28600,아주 특별한 요리 이야기,254203,존,열림원,"6,750",3,3.5, 2000년 10월,영미
28603,청소년 다빈치 코드 1~2 세트 - 전2권,124097271,댄,문학수첩,"21,600",null,null, 2017년 11월,영미
28604,벙커 다이어리,106304832,케빈,열린책들,"11,520",19,4.5, 2017년 3월,영미
28605,흔들리고 있는 소녀를 보거든,78195417,캐서린,레드스톤,"12,600",27,5, 2016년 3월,영미
28606,자메이카의 열풍,48586622,리처드,문학과지성사,"9,900",6,3.5, 2014년 10월,영미
28607,원점회귀,47447612,레이먼드,책과삶,"10,350",5,4, 2014년 10월,영미
28608,애거서 크리스티 전집 72,27525198,애거사,황금가지,"9,000",4,4, 2013년 5월,영미
28610,이 책이 당신의 인생을 구할 것이다,3545028,A.M.,문학동네,"12,420",17,4.5, 2009년 4월,영미
28611,시체는 누구?,1704664,도로시,시공사,"9,900",25,4, 2008년 1월,영미
28613,관람석,599003,존,북앳북스,"7,650",7,4, 2005년 11월,영미
28614,해골성,430669,존,동서문화동판(동서문화사),"6,120",6,4, 2003년 9월,영미
28615,검은 탑,404734,P.,동서문화동판(동서문화사),"7,920",9,3.5, 2003년 1월,영미
28619,닭다리가 달린 집,177158068,소피,B612,"12,420",21,4.5, 2018년 12월,영미
28620,타자기가 들려주는 이야기,158352755,톰,책세상,"14,400",39,4.5, 2018년 8월,영미
28621,바스라그 연대기 1,120508223,차이나,아작,"13,320",3,4, 2017년 11월,영미
28623,죽이는 요리책,89926868,케이트,라의눈,"22,500",11,3, 2016년 9월,영미
28624,눈에서 온 아이,74920882,에오윈,비채,"13,320",34,4.5, 2016년 6월,영미
28625,유다,39834094,토스카,홍성사,"11,700",6,5, 2014년 4월,영미
28627,셜록 홈즈 걸작선,19905996,아서,보물창고,"9,900",4,5, 2012년 10월,영미
28628,테스 - 상,13355311,토머스,열린책들,"8,820",4,5, 2011년 9월,영미
28629,신기한 나라의 앨리스,852617,루이스,책세상,"5,310",4,4, 2006년 10월,영미
28630,엘리펀트맨,851598,크리스틴,작가정신,"9,000",11,4, 2006년 10월,영미
